,dbn,school_name_x,year,district,school_type,total_enrollment,borough,in_sample,p_asian,p_black,p_hispanic,p_multiple_race_categories_not_represented,p_white,p_other_race,p_students_with_disabilities,p_english_language_learners,p_poverty,economic_need_index,eni_n,weighted_register_allocation,total_fsf_allocations,non_fsf_budget_allocations,total_budget_allocation,pta_income,pta_expenditure,pta_start_balance,pta_end_balance,pta_category,pta_active,p_multi_racial,p_native_american,p_missing_race_ethnicity_data,correction_applied,balance_wy_diff_post,balance_wy_diff_flag,lag_pta_end_balance,ets_balance_diff,ets_balance_pct_diff,ets_balance_diff_cat,ets_balance_diff_flag,pta_start_balance_wy_transaction_flag,pta_income_wy_transaction_flag,pta_expenditure_wy_transaction_flag,pta_end_balance_wy_transaction_flag,pta_start_balance_ws_transaction_flag,pta_income_ws_transaction_flag,pta_expenditure_ws_transaction_flag,pta_end_balance_ws_transaction_flag,any_wy_transaction_flag,any_ws_transaction_flag,any_transaction_flag,anomaly_flag,pp_fsf,pp_non_fsf,pp_total_allocations,pp_pta_income,pp_pta_expenditure,pp_pta_start_balance,pp_pta_end_balance,log_pp_pta_end_balance,pta_expenditure_as_p_of_fsf,pta_expenditure_as_p_of_budget,eni_quintile,pp_pta_income_quintile,pp_pta_expenditure_quintile,pp_pta_end_balance_quintile
4494,02M135,The Urban Assembly Early College High School of Em,2022,02,Senior High School,291.0,M,True,0.05154639109969139,0.30584192276000977,0.5876288414001465,,0.027491409331560135,0.027491435408592224,0.2164948433637619,0.07216494530439377,0.7594501972198486,0.8041065335273743,0.8041065335273743,5236081.548872747,4131200.180021109,1104881.3688516384,5236081.548872747,,,,,Missing,,0.006872852332890034,0.013745704665780067,0.006872852332890034,none,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14196.564192512402,3796.8431919300288,17993.40738444243,,,,,,,,Q3,,,
4495,02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,2022,02,Senior High School,401.0,M,True,0.03990025073289871,0.24438902735710144,0.6408977508544922,,0.042394015938043594,0.032418955117464066,0.29675811529159546,0.07481297105550766,0.8354114890098572,0.8353275060653687,0.8353275060653687,8273321.716511248,6236937.034480963,2036384.6820302848,8273321.716511248,0.0,0.0,0.0,0.0,Inactive,0.0,0.004987531341612339,0.014962593093514442,0.01246882788836956,none,0.0,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15553.458938855269,5078.266039975772,20631.72497883104,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q3,,,
4496,02M150,P.S. 150,2022,02,Elementary School,156.0,M,True,0.25641027092933655,0.01923076994717121,0.12820513546466827,,0.4423076808452606,0.15384614281356335,0.11538461595773697,0.012820512987673283,0.11538461595773697,0.10987820476293564,0.1098782047629356,2799065.4436565,1582916.3840518384,1216149.0596046615,2799065.4436565,202853.0,327281.0,288504.0,164076.0,Active,1.0,0.14743590354919434,0.006410256493836641,0.0,none,0.0,False,288504.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,10146.899897768195,7795.827305158086,17942.727202926282,1300.3397435897436,2097.9551282051284,1849.3846153846155,1051.7692307692307,6.962002200763805,20.675823644092244,11.692509753271912,Q1,Q5,Q5,Q5
4497,02M151,Yorkville Community School,2022,02,Elementary School,380.0,M,True,0.09473684430122375,0.1315789520740509,0.2368421107530594,,0.4736842215061188,0.06315787136554718,0.21052631735801697,0.05000000074505806,0.34736841917037964,0.37058156728744507,0.370581567287445,7724200.904535752,3979349.766234164,3744851.1383015877,7724200.904535752,252976.52,88606.61,1109.1163999999999,164370.11,Active,1.0,0.06052631512284279,0.0,0.0026315790601074696,start_balance_div100,1108.9163999999873,False,67344.87,66235.7536,59.71938887568519,extreme_outlier,True,False,False,False,False,False,False,False,False,False,False,False,True,10471.973069037274,9854.871416583126,20326.8444856204,665.7276842105263,233.17528947368422,2.9187273684210524,432.5529210526315,6.078854688673675,2.2266605150381737,1.1471297949794268,Q1,Q5,Q5,Q5
4498,02M158,P.S. 158 Bayard Taylor,2022,02,Elementary School,651.0,M,True,0.13364055752754211,0.02304147556424141,0.0875576063990593,,0.68049156665802,0.07526879385113716,0.15360982716083527,0.07066052407026291,0.12135176360607147,0.11177880316972733,0.1117788031697273,11150470.705351999,6052033.162622737,5098437.542729262,11150470.705351999,934515.0,749795.0,0.0,184720.0,Active,1.0,0.07219661772251129,0.0030721966177225113,0.0,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,9296.517914935079,7831.701294514995,17128.219209450075,1435.5069124423962,1151.7588325652841,0.0,283.74807987711216,5.6620020542590135,12.389142290738297,6.724334961394174,Q1,Q5,Q5,Q5
4499,02M167,J.H.S. 167 Robert F. Wagner,2022,02,Middle/Junior High School,1150.0,M,True,0.20000000298023224,0.07043477892875671,0.156521737575531,,0.5069565176963806,0.06608696281909943,0.17478260397911072,0.03478260710835457,0.2991304397583008,0.2621708810329437,0.2621708810329437,17451345.775141757,12699090.678851705,4752255.096290052,17451345.775141757,638464.19,286462.0,6384.6419,352002.19,Active,1.0,0.04782608523964882,0.0034782609436661005,0.014782608486711979,start_balance_div100,6384.641899999988,False,405113.06,398728.4181,62.4511796190167,extreme_outlier,True,False,False,False,False,False,False,False,False,False,False,False,True,11042.68754682757,4132.395735904393,15175.083282731963,555.186252173913,249.09739130434784,5.55186252173913,306.0888608695652,5.736781587103013,2.2557678123919254,1.6414894512493439,Q1,Q5,Q5,Q5
4500,02M177,Yorkville East Middle School,2022,02,Middle/Junior High School,222.0,M,True,0.09459459781646729,0.09009008854627609,0.19369369745254517,,0.5315315127372742,0.09009010344743729,0.2657657563686371,0.022522522136569023,0.29279279708862305,0.28497737646102905,0.284977376461029,4535410.694672248,3120730.295341771,1414680.3993304772,4535410.694672248,54827.65,21253.11,51769.53,85344.07,Active,1.0,0.04054053872823715,0.013513513840734959,0.036036036908626556,none,1.4551915228366852e-11,False,55658.35,3888.8199999999997,0.07511793133914872,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,False,14057.34367271068,6372.434231218366,20429.777903929047,246.97139639639641,95.73472972972974,233.19608108108108,384.4327477477478,5.962058324862805,0.6810300150488473,0.46860386921444735,Q1,Q5,Q5,Q5
4501,02M183,P.S. 183 Robert L. Stevenson,2022,02,Elementary School,514.0,M,True,0.16926069557666779,0.019455252215266228,0.0875486359000206,,0.6653696298599243,0.05836578644812107,0.13813228905200958,0.05447470769286156,0.10116731375455856,0.06647859513759613,0.0664785951375961,8763458.123132503,5046178.5178611,3717279.6052714027,8763458.123132503,376000.0,172000.0,234482.81,273864.0,Active,1.0,0.056420233100652695,0.0019455252913758159,0.0,unresolvable,164618.81000000006,True,292844.0,58361.19,0.24889325575721308,under_0.50,True,False,False,False,False,False,False,False,False,False,False,False,True,9817.467933581907,7232.061488854869,17049.529422436775,731.5175097276265,334.63035019455253,456.1922373540856,532.8093385214008,6.285598320429272,3.408519920395223,1.962695520230529,Q1,Q5,Q5,Q5
4502,02M198,P.S. 198 Isidor E. Ida Straus,2022,02,Elementary School,415.0,M,True,0.15180723369121552,0.06746987998485565,0.27710843086242676,,0.4289156496524811,0.074698805809021,0.2240963876247406,0.05783132463693619,0.4192771017551422,0.3927173912525177,0.3927173912525177,8124884.697498749,4369634.032584523,3755250.664914226,8124884.697498749,186014.41,167451.13,373666.75,392230.03,Active,1.0,0.05783132463693619,0.014457831159234047,0.0024096386041492224,none,0.0,False,377749.0,4082.25,0.010924841452979159,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,10529.23863273379,9048.796782925847,19578.035415659637,448.2274939759036,403.49669879518075,900.4018072289157,945.1326024096386,6.855523257931986,3.8321545637760677,2.0609662319460353,Q1,Q5,Q5,Q5
4503,02M212,P.S. 212 Midtown West,2022,02,Elementary School,289.0,M,True,0.1314878910779953,0.07958477735519409,0.29411765933036804,,0.41522490978240967,0.0795847624540329,0.15224912762641907,0.027681661769747734,0.34602075815200806,0.36450865864753723,0.3645086586475372,5576247.670601749,2711053.4444733923,2865194.2261283565,5576247.670601749,108189.0,56103.0,394197.79,446283.79,Active,1.0,0.07958477735519409,0.0,0.0,none,0.0,False,279410.86,114786.93,0.29119120632309986,under_0.50,True,False,False,False,False,False,False,False,False,False,False,False,True,9380.807766343918,9914.16687241646,19294.974638760377,374.35640138408303,194.1280276816609,1364.0061937716262,1544.2345674740484,7.344855087001225,2.069416968314238,1.006106674489689,Q1,Q5,Q5,Q5
4504,02M217,P.S./I.S. 217 Roosevelt Island,2022,02,K-8 School,688.0,M,True,0.3343023359775543,0.09011627733707428,0.1627907007932663,,0.3604651093482971,0.05232557654380798,0.14098836481571198,0.14680232107639313,0.28343021869659424,0.21225915849208832,0.2122591584920883,10433744.800210502,6878203.992209736,3555540.8080007657,10433744.800210502,237213.18,212098.02,246017.18,237213.18,Active,1.0,0.049418605864048004,0.0029069767333567142,0.0,unresolvable,33919.159999999974,True,261550.73,15533.550000000017,0.06314010265461956,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,9997.389523560663,5167.937220931345,15165.32674449201,344.7865988372093,308.28200581395345,357.58311046511625,344.7865988372093,5.854391531880637,3.0836250311887015,2.0328082012866644,Q1,Q5,Q5,Q5
4505,02M225,Ella Baker School,2022,02,K-8 School,319.0,M,True,0.09404388815164566,0.15047021210193634,0.2852664589881897,,0.3636363744735718,0.10658306628465652,0.23197491466999054,0.02821316570043564,0.3479623794555664,0.3492389917373657,0.3492389917373657,6971199.10670125,3696357.628121185,3274841.478580065,6971199.10670125,111083.21,44418.02,665.0017999999999,66665.19,Active,1.0,0.0815047025680542,0.025078369304537773,0.0,start_balance_div100,665.0017999999982,False,66695.42,66030.4182,99.2935931902741,extreme_outlier,True,False,False,False,False,False,False,False,False,False,False,False,True,11587.327987840707,10265.96074789989,21853.288735740596,348.2232288401254,139.24144200626958,2.08464514106583,208.9817868338558,5.361094082888006,1.2016699807961264,0.6371647017986044,Q1,Q5,Q5,Q5
4506,02M234,P.S. 234 Independence School,2022,02,Elementary School,454.0,M,True,0.09251101315021515,0.022026430815458298,0.11013215780258179,,0.6960352659225464,0.07929513230919838,0.1850220263004303,0.011013215407729149,0.10352423042058945,0.1012699082493782,0.1012699082493782,8289763.657467751,5066762.990675714,3223000.666792037,8289763.657467751,316104.51,330610.01,298365.62,283860.12,Active,1.0,0.07488986849784851,0.0022026430815458298,0.0022026430815458298,none,0.0,False,216157.53,82208.09,0.27552802497821294,under_0.50,True,False,False,False,False,False,False,False,False,False,False,False,True,11160.270904572057,7099.120411436204,18259.391316008263,696.2654405286344,728.2158810572687,657.1929955947137,625.2425550660793,6.444478701532753,6.525073515544669,3.9881717219063697,Q1,Q5,Q5,Q5
4507,02M255,M.S. 255 Salk School of Science,2022,02,Middle/Junior High School,340.0,M,True,0.2970588207244873,0.01764705963432789,0.12058823555707932,,0.4882352948188782,0.07647058926522732,0.2088235318660736,0.0058823530562222,0.2294117659330368,0.21178235113620758,0.2117823511362075,5799880.358551252,4212362.449448558,1587517.9091026941,5799880.358551252,476111.0,44868.0,4217.62,431243.0,Active,1.0,0.0676470622420311,0.008823529817163944,0.0,start_balance_div100,4217.619999999995,False,438139.0,433921.38,102.88299562312395,extreme_outlier,True,False,False,False,False,False,False,False,False,False,False,False,True,12389.301321907522,4669.170320890277,17058.4716427978,1400.3264705882352,131.96470588235294,12.404764705882352,1268.3617647058823,7.148611267143692,1.0651505073091156,0.7736021646351262,Q1,Q5,Q5,Q5
4508,02M260,The Clinton School,2022,02,Junior-Senior High School,768.0,M,True,0.1458333283662796,0.02734375,0.1158854141831398,,0.6119791865348816,0.098958320915699,0.1875,0.00390625,0.16015625,0.20580598711967468,0.2058059871196746,11992035.839018,8737937.17253017,3254098.6664878298,11992035.839018,249583.0,242828.0,295933.0,302688.0,Active,1.0,0.05859375,0.0052083334885537624,0.03515625,none,0.0,False,306055.0,10122.0,0.03420368799694525,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,11377.522360065326,4237.107638656028,15614.629998721355,324.9778645833333,316.1822916666667,385.3294270833333,394.125,5.98670580650038,2.7790083083154777,2.0249105594724823,Q1,Q5,Q5,Q5
4509,02M267,"East Side Elementary School, PS 267",2022,02,Elementary School,387.0,M,True,0.1627907007932663,0.02067183516919613,0.1111111119389534,,0.6485788226127625,0.056847529485821724,0.1860465109348297,0.03100775182247162,0.14211885631084442,0.09541601687669754,0.0954160168766975,6552713.306795751,4106989.764150358,2445723.542645393,6552713.306795751,385797.85,300931.58,1186.8188,84826.25,Active,1.0,0.05684754624962807,0.0,0.0,start_balance_div100,1226.8387999999686,False,118710.25,117523.4312,99.02390423879366,extreme_outlier,True,False,False,False,False,False,False,False,False,False,False,False,True,10612.376651551313,6319.699076603082,16932.075728154396,996.893669250646,777.6009819121448,3.0667152454780364,219.18927648578813,5.407912762281979,7.327302897777148,4.5924728568226385,Q1,Q5,Q5,Q5
4510,02M276,Battery Park City School,2022,02,K-8 School,725.0,M,True,0.2248275876045227,0.033103447407484055,0.1213793084025383,,0.5255172252655029,0.09517243131995201,0.20137931406497955,0.05793103575706482,0.1406896561384201,0.17701241374015808,0.177012413740158,13543743.13121975,8286872.518131949,5256870.613087801,13543743.13121975,405378.72,164713.65,520730.47,761395.54,Active,1.0,0.09103447943925858,0.0013793103862553835,0.002758620772510767,none,1.1641532182693481e-10,False,742484.9,221754.43000000005,0.4258526104685214,under_0.50,True,False,False,False,False,False,False,False,False,False,False,False,True,11430.168990526827,7250.85601805214,18681.025008578967,559.1430620689655,227.19124137931033,718.248924137931,1050.2007448275863,6.960515429015373,1.9876455157190016,1.216160469112248,Q1,Q5,Q5,Q5
4511,02M280,Manhattan Early College School for Advertising,2022,02,Senior High School,466.0,M,True,0.11373390257358551,0.30472102761268616,0.508583664894104,,0.03862661123275757,0.03433479368686676,0.16309012472629547,0.057939913123846054,0.766094446182251,0.8065505623817444,0.8065505623817444,7477172.0134635,6004033.780216877,1473138.2332466226,7477172.0134635,3179.77,750.0,24.2977,2429.77,Active,1.0,0.00643776822835207,0.01287553645670414,0.015021459199488163,start_balance_div100,24.297700000000077,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12884.192661409608,3161.2408438768725,16045.43350528648,6.823540772532189,1.609442060085837,0.052140987124463516,5.214098712446352,2.218129474477495,0.012491601937204765,0.010030530241240131,Q3,Q2,Q2,Q3
4512,02M281,The River School,2022,02,Elementary School,458.0,M,True,0.3427947461605072,0.08296943455934525,0.15283842384815216,,0.3733624517917633,0.048034943640232086,0.16375546157360077,0.13318777084350586,0.23144105076789856,0.21050219237804413,0.2105021923780441,7331438.748078748,4344511.215871342,2986927.532207405,7331438.748078748,236802.0,149280.0,345908.0,433430.0,Active,1.0,0.0393013097345829,0.006550218444317579,0.0021834061481058598,none,0.0,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9485.832349064067,6521.675834513985,16007.508183578051,517.0349344978166,325.93886462882097,755.2576419213974,946.353711790393,6.856809016471026,3.4360597218543525,2.0361624113564316,Q1,Q5,Q5,Q5
4513,02M282,Urban Assembly Maker Academy,2022,02,Senior High School,510.0,M,True,0.0784313753247261,0.31568628549575806,0.45490196347236633,,0.11176470667123795,0.03921566903591156,0.23529411852359772,0.052941177040338516,0.7019608020782471,0.7120510935783386,0.7120510935783386,8184852.0837025,6772884.542617092,1411967.541085408,8184852.0837025,0.0,951.57,1172.55,220.98,Active,1.0,0.021568628028035164,0.003921568859368563,0.013725490309298038,none,8.526512829121202e-14,False,1172.55,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,13280.165769837435,2768.56380604982,16048.729575887255,0.0,1.8658235294117649,2.2991176470588233,0.43329411764705883,1.4837204420241965,0.014049700596731367,0.011625988964354598,Q2,Q1,Q2,Q1
4514,02M288,Food and Finance High School,2022,02,Senior High School,427.0,M,True,0.04683840647339821,0.30913349986076355,0.5690866708755493,,0.04918032884597778,0.025761093944311142,0.24121779203414917,0.04918032884597778,0.8126463890075684,0.8000890016555786,0.8000890016555786,8539923.767419748,5994736.75574953,2545187.011670218,8539923.767419748,0.0,0.0,136.23,136.23,Active,1.0,0.0023419202771037817,0.004683840554207563,0.018735362216830254,none,0.0,False,136.23,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,14039.196149296324,5960.625320070768,19999.821469367093,0.0,0.0,0.31903981264637,0.31903981264637,1.4574668093995438,0.0,0.0,Q3,Q1,Q1,Q1
4515,02M289,I.S. 289,2022,02,Middle/Junior High School,236.0,M,True,0.4618644118309021,0.055084746330976486,0.16949152946472168,,0.2711864411830902,0.042372871190309525,0.22457626461982727,0.04661016911268234,0.49152541160583496,0.4696228802204132,0.4696228802204132,4792860.51888725,3178933.187979012,1613927.330908238,4792860.51888725,39145.51,25118.61,154417.6,168444.5,Active,1.0,0.0381355918943882,0.0042372881434857845,0.0,none,0.0,False,154417.6,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,13470.055881266999,6838.67513096711,20308.731012234108,165.87080508474577,106.43478813559322,654.3118644067797,713.7478813559322,6.576084964539673,0.7901584750187534,0.5240838931367806,Q1,Q5,Q5,Q5
4516,02M290,P.S. 290 Manhattan New School,2022,02,Elementary School,415.0,M,True,0.12289156764745712,0.033734939992427826,0.1036144569516182,,0.6457831263542175,0.09397590905427933,0.1783132553100586,0.03132530301809311,0.12771084904670715,0.11821445822715759,0.1182144582271575,7888716.664016252,3967141.044426876,3921575.6195893763,7888716.664016252,240775.94,113390.05,673315.81,800701.7,Active,1.0,0.08433734625577927,0.0072289155796170235,0.0024096386041492224,none,0.0,False,649304.0,24011.810000000056,0.03566203205595314,under_0.05,False,True,False,False,False,False,False,False,False,True,False,True,True,9559.37601066717,9449.57980623946,19008.955816906633,580.1829879518073,273.22903614457834,1622.4477349397591,1929.401686746988,7.56702386231878,2.8582308702961985,1.4373700416598763,Q1,Q5,Q5,Q5
4517,02M294,Essex Street Academy,2022,02,Senior High School,353.0,M,True,0.06798867136240005,0.2606232166290283,0.422096312046051,,0.1983002871274948,0.05099151283502579,0.2634560763835907,0.02266288921236992,0.6543909311294556,0.6247591972351074,0.6247591972351074,6548617.137022999,4678389.294646942,1870227.842376057,6548617.137022999,24606.31,34576.32,31228.89,21258.88,Active,1.0,0.016997167840600014,0.00566572230309248,0.028328612446784973,none,3.637978807091713e-12,False,31759.23,530.3400000000001,0.016982351918367902,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,13253.227463589072,5298.095870753703,18551.323334342775,69.70626062322947,97.9499150141643,88.4671104815864,60.22345609065156,4.1619951389231105,0.7390646186618663,0.527994220406026,Q2,Q4,Q5,Q5
4518,02M296,High School of Hospitality Management,2022,02,Senior High School,238.0,M,True,0.04621848836541176,0.17226891219615936,0.7394958138465881,,0.021008403971791267,0.021008381620049477,0.20588235557079315,0.09243697673082352,0.9201680421829224,0.8750630021095276,0.8750630021095276,5276948.888811247,3075647.0465846495,2201301.842226598,5276948.888811247,0.0,0.0,0.0,0.0,Inactive,0.0,0.0,0.008403361774981022,0.012605042196810246,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,12922.88675035567,9249.167404313437,22172.054154669106,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q4,,,
4519,02M297,M.S. 297,2022,02,Middle/Junior High School,605.0,M,True,0.08595041185617447,0.13057851791381836,0.2975206673145294,,0.4231404960155487,0.06280990689992905,0.21983471512794495,0.023140495643019676,0.4595041275024414,0.425885945558548,0.425885945558548,11099827.680815248,7479792.604064824,3620035.0767504238,11099827.680815248,79904.29,86404.69,366902.23,360401.83,Active,1.0,0.057851240038871765,0.00495867757126689,0.0,none,5.820766091346741e-11,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12363.293560437725,5983.529052480039,18346.822612917764,132.07320661157024,142.8176694214876,606.4499669421488,595.7055041322315,6.3963987306937575,1.1551749436614616,0.7784327152153938,Q1,Q5,Q5,Q5
4520,02M298,Pace High School,2022,02,Senior High School,586.0,M,True,0.09897611290216446,0.31058019399642944,0.49317407608032227,,0.05631399154663086,0.04095562547445297,0.20648464560508728,0.052901022136211395,0.7679181098937988,0.7773236036300659,0.7773236036300659,9754984.115631249,7189341.552095744,2565642.563535505,9754984.115631249,5440.57,3378.67,25.2887,2061.9,Active,1.0,0.011945392936468124,0.011945392936468124,0.01706484705209732,start_balance_div100,25.288699999999608,False,2912.57,2887.2813,114.17278468248665,extreme_outlier,False,False,False,False,False,False,False,False,False,False,False,False,False,12268.500942142908,4378.229630606664,16646.73057274957,9.284249146757679,5.765648464163823,0.04315477815699659,3.5186006825938567,2.014186281909107,0.04699554160165188,0.03463532036496161,Q3,Q3,Q3,Q2
4521,02M300,"Urban Assembly School of Design and Construction,",2022,02,Senior High School,238.0,M,True,0.042016807943582535,0.22268907725811005,0.6848739385604858,,0.03781512752175331,0.012605048716068268,0.2857142984867096,0.0714285746216774,0.848739504814148,0.8575635552406311,0.8575635552406311,5756857.001864748,3549123.9330215417,2207733.0688432064,5756857.001864748,0.0,0.0,0.0,0.0,Inactive,0.0,0.0,0.0,0.012605042196810246,none,0.0,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14912.28543286362,9276.189364887421,24188.47479775104,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q4,,,
4522,02M303,"Facing History School, The",2022,02,Senior High School,334.0,M,True,0.011976048350334167,0.24850299954414368,0.6796407103538513,,0.0359281450510025,0.023952096700668335,0.29041916131973267,0.113772451877594,0.8293412923812866,0.8627933859825134,0.8627933859825134,7229284.754115998,4912698.85879944,2316585.895316558,7229284.754115998,0.0,0.0,0.0,0.0,Inactive,0.0,0.011976048350334167,0.002994012087583542,0.008982036262750626,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,14708.679217962395,6935.885914121431,21644.565132083826,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q4,,,
4523,02M305,"Urban Assembly Academy of Government and Law, The",2022,02,Senior High School,341.0,M,True,0.09677419066429138,0.331378310918808,0.5219941139221191,,0.029325513169169426,0.020527871325612068,0.1847507357597351,0.0498533733189106,0.873900294303894,0.8442323803901672,0.8442323803901672,5935268.29383775,4132325.5236857585,1802942.7701519919,5935268.29383775,0.0,0.0,0.0,0.0,Inactive,0.0,0.0,0.008797653950750828,0.01173020526766777,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,12118.256667700172,5287.222199859214,17405.478867559385,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q4,,,
4524,02M308,Lower Manhattan Arts Academy,2022,02,Senior High School,338.0,M,True,0.07988165318965912,0.3047337234020233,0.5769230723381042,,0.02662721835076809,0.011834332719445229,0.29289939999580383,0.06213017925620079,0.8106508851051331,0.8571094870567322,0.8571094870567322,7231253.234522498,4815159.216065824,2416094.018456674,7231253.234522498,0.0,0.0,935.46,935.46,Active,1.0,0.0,0.005917159840464592,0.005917159840464592,none,0.0,False,935.46,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,14246.033183626698,7148.207155197261,21394.240338823958,0.0,0.0,2.7676331360946747,2.7676331360946747,1.9086026321899174,0.0,0.0,Q4,Q1,Q1,Q2
4525,02M312,New York City Lab Middle School for Collaborative,2022,02,Middle/Junior High School,534.0,M,True,0.47752809524536133,0.024344569072127342,0.10486891120672226,,0.3071160912513733,0.08614233322441578,0.18726591765880585,0.02247191034257412,0.2977527976036072,0.3043595552444458,0.3043595552444458,9394128.7783365,5963046.7232482955,3431082.0550882053,9394128.7783365,174287.0,160089.0,187488.0,201686.0,Active,1.0,0.0749063640832901,0.00187265919521451,0.009363295510411263,none,0.0,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11166.754163386322,6425.247294172669,17592.00145755899,326.3801498127341,299.79213483146066,351.1011235955056,377.68913857677904,5.944543690929264,2.6846846491384446,1.704138869898996,Q1,Q5,Q5,Q5
4526,02M316,"Urban Assembly School of Business for Young Women,",2022,02,Senior High School,115.0,M,True,0.06956521421670914,0.38260868191719055,0.47826087474823,,0.017391303554177284,0.05217392556369305,0.1826086938381195,0.104347825050354,0.895652174949646,0.8703304529190063,0.8703304529190063,3029239.5791240004,1773790.048780223,1255449.5303437775,3029239.5791240004,0.0,0.0,0.0,0.0,Inactive,0.0,0.017391303554177284,0.017391303554177284,0.017391303554177284,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,15424.261293741069,10916.952437771979,26341.213731513046,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q4,,,
4527,02M340,Sixth Avenue Elementary School,2022,02,Elementary School,342.0,M,True,0.0906432718038559,0.023391813039779663,0.11695906519889832,,0.6023392081260681,0.166666641831398,0.14912280440330505,0.023391813039779663,0.14035087823867798,0.15748538076877594,0.1574853807687759,6402164.8880195,3008352.6784542874,3393812.209565213,6402164.8880195,191210.15,203018.94,81251.0,69442.21,Active,1.0,0.1666666716337204,0.0,0.0,none,1.4551915228366852e-11,False,81251.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,8796.352860977448,9923.427513348575,18719.780374326023,559.0940058479532,593.6226315789473,237.57602339181287,203.04739766081875,5.3328319432136455,6.7485086258009,3.1710982698979437,Q1,Q5,Q5,Q5
4528,02M343,The Peck Slip School,2022,02,Elementary School,374.0,M,True,0.15508021414279938,0.09090909361839294,0.16310159862041473,,0.4625668525695801,0.12834224104881287,0.17112299799919128,0.03475935757160187,0.13368983566761017,0.17777273058891296,0.1777727305889129,6851678.4971735,3706077.5806937753,3145600.916479725,6851678.4971735,272528.37,263439.75,72875.26,133322.98,Active,1.0,0.12834224104881287,0.0,0.0,unresolvable,51359.100000000006,True,62490.0,10385.259999999995,0.14250734748665042,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,9909.298344101004,8410.697637646323,18319.99598174733,728.6854812834224,704.38435828877,194.85363636363635,356.47855614973264,5.887365962250886,7.108317196929381,3.84489362874624,Q1,Q5,Q5,Q5
4529,02M347,The 47 American Sign Language & English Lower Scho,2022,02,K-8 School,182.0,M,True,0.05494505539536476,0.20879121124744415,0.48351648449897766,,0.19230769574642181,0.06043955311179161,0.5164835453033447,0.16483516991138458,0.7307692170143127,0.7511215209960938,0.7511215209960938,8714072.7890235,,8714072.7890235,8714072.7890235,5911.0,1124.07,12167.42,16954.35,Active,1.0,0.049450550228357315,0.010989011265337467,0.0,none,0.0,False,10428.4,1739.0200000000004,0.1429243011254646,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,False,,47879.52081881044,47879.52081881044,32.47802197802198,6.176208791208791,66.85395604395605,93.15576923076922,4.576068766955167,,0.012899479120898684,Q3,Q4,Q3,Q5
4530,02M374,Gramercy Arts High School,2022,02,Senior High School,518.0,M,True,0.057915057986974716,0.3011583089828491,0.5154440402984619,,0.0810810774564743,0.044401515275239944,0.17760618031024933,0.025096524506807327,0.8050193190574646,0.7611177563667297,0.7611177563667297,8495134.63340025,5989583.243697883,2505551.3897023676,8495134.63340025,0.0,0.0,0.0,0.0,Inactive,0.0,0.011583011597394943,0.005791505798697472,0.027027027681469917,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,11562.902014860778,4836.971794792215,16399.873809652992,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q3,,,
