,Unnamed: 0,dbn,school_name_x,year,district,school_type,total_enrollment,borough,in_sample,p_asian,p_black,p_hispanic,p_multiple_race_categories_not_represented,p_white,p_other_race,p_students_with_disabilities,p_english_language_learners,p_poverty,economic_need_index,eni_n,weighted_register_allocation,total_fsf_allocations,non_fsf_budget_allocations,total_budget_allocation,pta_income,pta_expenditure,pta_start_balance,pta_end_balance,pta_category,pta_active,p_multi_racial,p_native_american,p_missing_race_ethnicity_data,correction_applied,pta_end_balance_implied,pta_end_balance_diff,pta_end_balance_pct_diff,balance_wy_diff_flag,lag_pta_end_balance,ets_balance_diff,ets_balance_pct_diff,ets_balance_diff_cat,ets_balance_diff_flag,pta_start_balance_wy_transaction_flag,pta_income_wy_transaction_flag,pta_expenditure_wy_transaction_flag,pta_end_balance_wy_transaction_flag,pta_start_balance_ws_transaction_flag,pta_income_ws_transaction_flag,pta_expenditure_ws_transaction_flag,pta_end_balance_ws_transaction_flag,any_wy_transaction_flag,any_ws_transaction_flag,any_transaction_flag,anomaly_flag,pp_fsf,pp_non_fsf,pp_total_public,pp_pta_income,pp_pta_expenditure,pp_pta_start_balance,pp_pta_end_balance,pp_total_funding,pta_expenditure_as_p_of_fsf,pta_expenditure_as_p_of_public,pta_expenditure_as_p_of_total,eni_quintile,pp_pta_income_quintile,pp_pta_expenditure_quintile,pp_pta_end_balance_quintile
7675,7675,07X642,South Bronx Literacy Academy,2024,7.0,Elementary School,67.0,X,True,0.0,0.2835820913314819,0.6716417670249939,,0.0149253727868199,0.0298507688567042,0.4626865684986114,0.1194029822945594,0.9253731369972229,0.9108059406280518,0.9108059406280518,2791722.825480637,1323926.3216913282,1467796.503789309,2791722.825480637,,,,,Missing,,0.0,0.0298507455736398,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,19760.094353601915,21907.410504318043,41667.50485791996,,,,,,,,,Q4,,,
7705,7705,08X320,Pelham Lab High School,2024,8.0,Senior High School,310.0,X,True,0.0838709697127342,0.2645161151885986,0.5161290168762207,,0.0806451588869094,0.0548387393355369,0.2612903118133545,0.1322580575942993,0.8903225660324097,0.8923386931419373,0.8923386931419373,7004827.014705899,4541731.726255594,2463095.288450306,7004827.014705899,,,,,Missing,,0.0225806459784507,0.0290322583168745,0.0032258064020425,none,,,,False,6191.87,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14650.747504050303,7945.46867242034,22596.216176470643,,,,,,,,,Q4,,,
7708,7708,08X348,Schuylerville Preparatory High School,2024,8.0,Senior High School,343.0,X,True,0.0932944640517234,0.2157434374094009,0.533527672290802,,0.0728862956166267,0.0845481306314468,0.2274052500724792,0.1545189470052719,0.8862974047660828,0.8827113509178162,0.8827113509178162,6603266.143375926,4817029.387297418,1786236.7560785078,6603266.143375926,,,,,Missing,,0.0087463557720184,0.0291545186191797,0.0466472320258617,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14043.817455677605,5207.687335505853,19251.504791183455,,,,,,,,,Q3,,,
7719,7719,08X452,Gotham Collaborative High School,2024,8.0,Senior High School,308.0,X,True,0.038961037993431,0.2759740352630615,0.6233766078948975,,0.038961037993431,0.0227272808551788,0.2305194735527038,0.25,0.899350643157959,0.9469415545463562,0.9469415545463562,8554267.45400833,4889648.51184055,3664618.9421677794,8554267.45400833,,,,,Missing,,0.0,0.0227272734045982,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15875.482181300487,11898.113448596689,27773.595629897176,,,,,,,,,Q5,,,
7722,7722,08X558,Westchester Square Academy,2024,8.0,Senior High School,410.0,X,True,0.1170731708407402,0.2536585330963135,0.5512195229530334,,0.0585365854203701,0.0195121876895427,0.2512195110321045,0.104878045618534,0.9170731902122498,0.8593000173568726,0.8593000173568726,7773583.610952883,5676221.38369321,2097362.227259673,7773583.610952883,,,,,Missing,,0.0048780487850308,0.0073170731775462,0.0073170731775462,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13844.442399251731,5115.517627462617,18959.96002671435,,,,,,,,,Q3,,,
7723,7723,08X561,Bronx Compass High School,2024,8.0,Senior High School,400.0,X,True,0.0775000005960464,0.2599999904632568,0.612500011920929,,0.0225000008940696,0.027499996125698,0.270000010728836,0.1099999994039535,0.9225000143051147,0.9102874994277954,0.9102874994277954,8489534.78005963,5800602.6798,2688932.10025963,8489534.78005963,,,,,Missing,,0.0,0.025000000372529,0.0024999999441206,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14501.5066995,6722.330250649075,21223.83695014907,,,,,,,,,Q4,,,
7727,7727,09X004,P.S./M.S. 004 Crotona Park West,2024,9.0,K-8 School,279.0,X,True,0.0,0.4444444477558136,0.5304659605026245,,0.0107526881620287,0.0143369035795331,0.301075279712677,0.1469534039497375,Above 95%,Above 95%,0.95,8433980.644651012,3779569.0329848006,4654411.611666212,8433980.644651012,,,,,Missing,,0.0143369175493717,0.0,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13546.842412131902,16682.478894860975,30229.321306992875,,,,,,,,,Q5,,,
7729,7729,09X022,J.H.S. 022 Jordan L. Mott,2024,9.0,Middle/Junior High School,262.0,X,True,0.0114503819495439,0.2061068713665008,0.767175555229187,,0.0152671756222844,1.5832483768463135e-08,0.2328244298696518,0.3396946489810943,Above 95%,0.9485381841659546,0.9485381841659546,8203739.470853347,4803763.29902556,3399976.1718277875,8203739.470853347,,,,,Missing,,0.0,0.0,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,18334.97442376168,12977.008289419036,31311.98271318071,,,,,,,,,Q5,,,
7730,7730,09X028,P.S. 028 Mount Hope,2024,9.0,Elementary School,605.0,X,True,0.0066115702502429,0.1603305786848068,0.813223123550415,,0.0049586775712668,0.0148760499432682,0.2793388366699219,0.3619834780693054,Above 95%,Above 95%,0.95,16014980.11389714,7600931.206187524,8414048.907709617,16014980.11389714,,,,,Missing,,0.0016528925625607,0.0132231405004858,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12563.522654855413,13907.518855718376,26471.04151057379,,,,,,,,,Q5,,,
7734,7734,09X055,P.S. 055 Benjamin Franklin,2024,9.0,Elementary School,497.0,X,True,0.0040241447277367,0.4265593588352203,0.5492957830429077,,0.0140845067799091,0.0060362066142261,0.2374245524406433,0.0704225376248359,Above 95%,Above 95%,0.95,11893462.423468605,5387719.768667359,6505742.654801246,11893462.423468605,,,,,Missing,,0.0020120723638683,0.0040241447277367,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10840.482431926275,13090.025462376752,23930.507894303028,,,,,,,,,Q5,,,
7738,7738,09X073,P.S. 073 Bronx,2024,9.0,Elementary School,322.0,X,True,0.0,0.2701863348484039,0.7111801505088806,,0.0155279505997896,0.0031055640429258,0.260869562625885,0.2484472095966339,Above 95%,Above 95%,0.95,9577079.216441356,3694434.056119662,5882645.160321694,9577079.216441356,,,,,Missing,,0.0,0.0031055901199579,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11473.397689812617,18269.084348825138,29742.48203863775,,,,,,,,,Q5,,,
7740,7740,09X109,P.S. 109 Sedgwick,2024,9.0,Elementary School,429.0,X,True,0.0023310023825615,0.2121212184429168,0.7599067687988281,,0.0186480190604925,0.0069929913152009,0.2214452177286148,0.2027972042560577,Above 95%,Above 95%,0.95,11398829.952328669,5419661.510103312,5979168.442225357,11398829.952328669,,,,,Missing,,0.0046620047651231,0.0023310023825615,0.0,none,,,,False,5452.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12633.243613294437,13937.455576282882,26570.699189577317,,,,,,,,,Q5,,,
7741,7741,09X110,P.S. 110 Theodore Schoenfeld,2024,9.0,Elementary School,291.0,X,True,0.0,0.3092783391475677,0.6116838455200195,,0.0721649453043937,0.0068728700280189,0.2920962274074554,0.1821305900812149,Above 95%,0.9472585916519165,0.9472585916519164,7900067.325604549,3746414.2422052193,4153653.08339933,7900067.325604549,,,,,Missing,,0.003436426166445,0.003436426166445,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12874.275746409689,14273.72193608017,27147.99768248986,,,,,,,,,Q5,,,
7742,7742,09X114,P.S. X114 - Luis Llorens Torres Schools,2024,9.0,Elementary School,478.0,X,True,0.0460251048207283,0.1736401617527008,0.7384937405586243,,0.0251046027988195,0.016736390069127,0.2824267745018005,0.2531380653381347,Above 95%,Above 95%,0.95,13445809.103332082,6095681.340678489,7350127.762653593,13445809.103332082,,,,,Missing,,0.0104602510109543,0.0062761506997048,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12752.471424013576,15376.83632354308,28129.307747556657,,,,,,,,,Q5,,,
7746,7746,09X132,P.S. 132 Garret A. Morgan,2024,9.0,Elementary School,371.0,X,True,0.0026954177301377,0.4609164297580719,0.5040431022644043,,0.0134770888835191,0.0188679613638669,0.2830188572406769,0.1078167110681533,Above 95%,Above 95%,0.95,9896335.077702718,4889414.593490508,5006920.4842122095,9896335.077702718,,,,,Missing,,0.0134770888835191,0.0053908354602754,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13179.015076793825,13495.742545046389,26674.75762184021,,,,,,,,,Q5,,,
7751,7751,09X215,Kappa,2024,9.0,Middle/Junior High School,186.0,X,True,0.0,0.4623655974864959,0.5053763389587402,,0.0053763440810143,0.0268817194737494,0.2849462330341339,0.0537634417414665,0.9354838728904724,Above 95%,0.95,6061382.199771672,3151712.8925246764,2909669.307246995,6061382.199771672,,,,,Missing,,0.0053763440810143,0.0161290317773818,0.0053763440810143,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,16944.692970562777,15643.383372295672,32588.07634285845,,,,,,,,,Q5,,,
7755,7755,09X229,I.S. 229 Roland Patterson,2024,9.0,Middle/Junior High School,182.0,X,True,0.0109890112653374,0.3351648449897766,0.6373626589775085,,0.0,0.0164834847673773,0.3571428656578064,0.1483516544103622,Above 95%,Above 95%,0.95,6870911.719572907,3602068.073884735,3268843.6456881724,6870911.719572907,,,,,Missing,,0.0054945056326687,0.0109890112653374,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,19791.5828235425,17960.679371913036,37752.262195455536,,,,,,,,,Q5,,,
7756,7756,09X231,Eagle Academy for Young Men,2024,9.0,Junior-Senior High School,435.0,X,True,0.0160919539630413,0.5241379141807556,0.4344827532768249,,0.0068965516984462,0.0183908268809318,0.3195402324199676,0.0505747124552726,0.8574712872505188,0.8980391025543213,0.8980391025543213,9838540.99214992,6302601.1727192495,3535939.81943067,9838540.99214992,,,,,Missing,,0.0022988505661487,0.0114942528307437,0.0045977011322975,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14488.738328090229,8128.597286047517,22617.335614137744,,,,,,,,,Q4,,,
7762,7762,09X260,Bronx Center for Science and Mathematics,2024,9.0,Senior High School,381.0,X,True,0.0682414695620536,0.2992126047611236,0.5984252095222473,,0.0236220471560955,0.0104986689984798,0.2414698153734207,0.0682414695620536,0.9160104990005493,0.8983491063117981,0.8983491063117981,7101751.107792781,4992654.928668959,2109096.1791238217,7101751.107792781,,,,,Missing,,0.0,0.0078740157186985,0.0026246719062328,none,,,,False,1632.6,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13104.081177608816,5535.685509511343,18639.76668712016,,,,,,,,,Q4,,,
7765,7765,09X294,The Walton Avenue School,2024,9.0,Elementary School,355.0,X,True,0.0112676052376627,0.152112677693367,0.797183096408844,,0.0197183098644018,0.0197183107957243,0.301408439874649,0.2112676054239273,Above 95%,Above 95%,0.95,8577029.759755902,5312530.966309886,3264498.7934460156,8577029.759755902,,,,,Missing,,0.0028169013094156,0.016901409253478,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14964.8759614363,9195.771249143703,24160.64721058001,,,,,,,,,Q5,,,
7766,7766,09X297,Morris Academy for Collaborative Studies,2024,9.0,Senior High School,404.0,X,True,0.0049504949711263,0.2351485192775726,0.7475247383117676,,0.0074257426895201,0.0049505047500133,0.301980197429657,0.0891089141368866,Above 95%,Above 95%,0.95,8639480.598744702,5970383.734295645,2669096.864449057,8639480.598744702,,,,,Missing,,0.0024752474855631,0.0024752474855631,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14778.177560137734,6606.675407052121,21384.852967189858,,,,,,,,,Q5,,,
7768,7768,09X311,Lucero Elementary School,2024,9.0,Elementary School,294.0,X,True,0.0068027209490537,0.0748299285769462,0.9115646481513976,,0.0034013604745268,0.0034013418480753,0.241496592760086,0.5136054158210754,Above 95%,0.9425135850906372,0.9425135850906372,7232265.758903692,4479907.262315642,2752358.4965880495,7232265.758903692,,,,,Missing,,0.0034013604745268,0.0,0.0,none,,,,False,2852.42,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15237.7798037947,9361.763593836902,24599.543397631605,,,,,,,,,Q5,,,
7770,7770,09X323,Bronx Writing Academy,2024,9.0,Middle/Junior High School,230.0,X,True,0.0043478258885443,0.2434782534837722,0.739130437374115,,0.0130434781312942,5.122274160385132e-09,0.2782608568668365,0.2565217316150665,Above 95%,Above 95%,0.95,8018632.767181759,3878967.144990702,4139665.6221910566,8018632.767181759,,,,,Missing,,0.0,0.0,0.0,none,,,,False,150.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,16865.074543437837,17998.546183439375,34863.62072687721,,,,,,,,,Q5,,,
7771,7771,09X324,Bronx Early College Academy for Teaching & Learnin,2024,9.0,Junior-Senior High School,413.0,X,True,0.0242130756378173,0.203389823436737,0.7530266046524048,,0.0048426152206957,0.014527881052345,0.2857142984867096,0.1186440661549568,0.9152542352676392,0.9325278401374817,0.9325278401374816,8513151.612389566,5317386.762200001,3195764.8501895657,8513151.612389566,,,,,Missing,,0.0,0.0096852304413914,0.0048426152206957,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12875.028479903149,7737.929419345195,20612.957899248344,,,,,,,,,Q4,,,
7775,7775,09X339,I.S. 339,2024,9.0,Middle/Junior High School,177.0,X,True,0.0,0.2598870098590851,0.7344632744789124,,0.0056497175246477,-1.862645149230957e-09,0.2485875636339187,0.3446327745914459,0.9491525292396545,Above 95%,0.95,6935428.8130925745,3350206.1374859945,3585222.67560658,6935428.8130925745,,,,,Missing,,0.0,0.0,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,18927.718290881327,20255.495342410057,39183.21363329138,,,,,,,,,Q5,,,
7778,7778,09X403,Bronx International High School,2024,9.0,Senior High School,397.0,X,True,0.0125944586470723,0.2292191386222839,0.7254408001899719,,0.0125944586470723,0.0201511438935995,0.0201511327177286,0.9042820930480956,0.8438287377357483,Above 95%,0.95,9440224.951878555,5964805.733944541,3475419.217934016,9440224.951878555,,,,,Missing,,0.0,0.0151133500039577,0.0050377831794321,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15024.699581724284,8754.204579178882,23778.904160903166,,,,,,,,,Q5,,,
7780,7780,09X413,Bronx High School for Medical Science,2024,9.0,Junior-Senior High School,403.0,X,True,0.0397022329270839,0.196029782295227,0.7444168925285339,,0.0074441689066588,0.0124069233424961,0.2679900825023651,0.1513647586107254,0.9057071805000305,0.9349104762077332,0.9349104762077332,9967567.231292596,6388525.299373814,3579041.931918782,9967567.231292596,,,,,Missing,,0.0024813895579427,0.0074441689066588,0.0024813895579427,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15852.420097701772,8880.997349674397,24733.41744737617,,,,,,,,,Q4,,,
7785,7785,09X505,"Bronx School for Law, Government and Justice",2024,9.0,Junior-Senior High School,697.0,X,True,0.0086083216592669,0.2065997123718261,0.7647058963775635,,0.0086083216592669,0.0114777479320764,0.2367288321256637,0.0932568162679672,0.9411764740943909,0.9245638251304626,0.9245638251304626,13791104.013607644,9481136.92431177,4309967.089295875,13791104.013607644,,,,,Missing,,0.0,0.011477761901915,0.0,none,,,,False,92.05,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13602.778944493211,6183.596971730094,19786.375916223307,,,,,,,,,Q4,,,
7790,7790,09X564,Claremont International HS,2024,9.0,Senior High School,366.0,X,True,0.0054644807241857,0.1885245889425277,0.7704917788505554,,0.0109289614483714,0.0245901900343596,0.0874316915869712,0.8551912307739258,Above 95%,Above 95%,0.95,7549444.59733011,5674539.578932245,1874905.018397865,7549444.59733011,,,,,Missing,,0.0027322403620928,0.0136612020432949,0.0081967208534479,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15504.206499814878,5122.691307097992,20626.897806912868,,,,,,,,,Q5,,,
7818,7818,10X095,P.S. 095 Sheila Mencher,2024,10.0,K-8 School,862.0,X,True,0.0533642694354057,0.1415313184261322,0.7540603280067444,,0.034802783280611,0.0162413008511066,0.2215777188539505,0.2064965218305587,0.9083526730537415,0.9138118624687195,0.9138118624687196,18850406.51501821,11257645.793780431,7592760.721237777,18850406.51501821,,,,,Missing,,0.0081206494942307,0.0058004641905426,0.0023201855365186,none,,,,False,2884.22,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13059.913913898414,8808.307101203918,21868.221015102332,,,,,,,,,Q4,,,
7824,7824,10X207,P.S. 207,2024,10.0,Elementary School,346.0,X,True,0.0346820801496505,0.0924855470657348,0.8092485666275024,,0.0578034669160842,0.0057803392410278,0.1994219720363617,0.2254335284233093,0.913294792175293,0.9054624438285828,0.9054624438285828,8613232.349912703,4209490.897764997,4403741.452147706,8613232.349912703,,,,,Missing,,0.0028901733458042,0.0028901733458042,0.0,none,,,,False,955.99,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12166.158664060684,12727.57645129395,24893.735115354633,,,,,,,,,Q4,,,
7835,7835,10X264,Bronx Academy for Software Engineering (BASE),2024,10.0,Senior High School,367.0,X,True,0.0435967296361923,0.2370572239160537,0.6730245351791382,,0.0245231613516807,0.0217983499169349,0.2970027327537536,0.068119890987873,0.8937329649925232,0.9202070832252502,0.9202070832252502,9286928.169368723,5706147.103551721,3580781.065817002,9286928.169368723,,,,,Missing,,0.008174386806786,0.010899182409048,0.002724795602262,none,,,,False,501.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15548.084750822129,9756.896637103548,25304.981387925676,,,,,,,,,Q4,,,
7839,7839,10X284,Bronx School of Law and Finance,2024,10.0,Senior High School,334.0,X,True,0.0179640725255012,0.2125748544931411,0.7305389046669006,,0.0299401190131902,0.0089820493012666,0.1916167736053466,0.128742516040802,0.910179615020752,0.9285928010940552,0.9285928010940552,7482382.273376395,4503261.462337936,2979120.8110384587,7482382.273376395,,,,,Missing,,0.0029940120875835,0.0,0.005988024175167,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13482.81874951478,8919.523386342691,22402.34213585747,,,,,,,,,Q4,,,
7841,7841,10X306,P.S. 306,2024,10.0,Elementary School,435.0,X,True,0.0022988505661487,0.2758620679378509,0.7080459594726562,,0.0022988505661487,0.0114942714571952,0.1931034475564956,0.1885057538747787,Above 95%,Above 95%,0.95,10658176.49034325,5644986.953399772,5013189.5369434785,10658176.49034325,,,,,Missing,,0.0045977011322975,0.0068965516984462,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12976.981502068442,11524.573648145928,24501.555150214368,,,,,,,,,Q5,,,
7863,7863,10X439,Bronx High School for Law and Community Service,2024,10.0,Senior High School,383.0,X,True,0.0313315913081169,0.2167101800441742,0.702349841594696,,0.0313315913081169,0.0182767957448959,0.2845953106880188,0.1201044395565986,0.9295039176940918,0.9267284870147705,0.9267284870147704,8368048.564961267,5483750.388619581,2884298.1763416855,8368048.564961267,,,,,Missing,,0.0026109660975635,0.0156657956540584,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14317.886132166008,7530.804637967847,21848.690770133857,,,,,,,,,Q4,,,
7865,7865,10X442,"Celia Cruz Bronx High School of Music, The",2024,10.0,Senior High School,411.0,X,True,0.0194647200405597,0.2944038808345794,0.65450119972229,,0.0121654504910111,0.0194647489115595,0.1897810250520706,0.0340632610023021,0.8515815138816833,0.8320340514183044,0.8320340514183044,8877145.774459371,6441450.854772396,2435694.919686975,8877145.774459371,,,,,Missing,,0.0097323600202798,0.0072992700152099,0.0024330900050699,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15672.629816964469,5926.265011403832,21598.8948283683,,,,,,,,,Q3,,,
7870,7870,10X546,Bronx Theatre High School,2024,10.0,Senior High School,234.0,X,True,0.0042735044844448,0.2905983030796051,0.632478654384613,,0.0384615398943424,0.0341879981569945,0.2692307829856872,0.0940170958638191,0.9102563858032227,0.92547208070755,0.92547208070755,7025603.040838357,3744220.7657733457,3281382.275065012,7025603.040838357,,,,,Missing,,0.0042735044844448,0.0128205129876732,0.0170940179377794,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,16000.943443475837,14023.001175491503,30023.944618967336,,,,,,,,,Q4,,,
7871,7871,10X549,Discovery High School,2024,10.0,Senior High School,388.0,X,True,0.0283505152910947,0.1365979313850402,0.8092783689498901,,0.0154639175161719,0.0103092668578028,0.2912371158599853,0.1623711287975311,0.9355670213699341,0.9397809505462646,0.9397809505462646,8064045.778102047,5365094.090948966,2698951.6871530805,8064045.778102047,,,,,Missing,,0.0025773195084184,0.0077319587580859,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13827.562090074656,6956.0610493636095,20783.623139438267,,,,,,,,,Q5,,,
7872,7872,10X565,High School for Energy and Technology,2024,10.0,Senior High School,355.0,X,True,0.0281690135598182,0.2563380300998688,0.6901408433914185,,0.0140845067799091,0.0112676061689853,0.2619718313217163,0.1267605572938919,Above 95%,0.938521146774292,0.938521146774292,8244025.627210787,5611964.610998727,2632061.016212059,8244025.627210787,,,,,Missing,,0.0056338026188313,0.0056338026188313,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15808.351016897825,7414.256383695942,23222.607400593766,,,,,,,,,Q5,,,
7877,7877,11X041,P.S. 041 Gun Hill Road,2024,11.0,Elementary School,621.0,X,True,0.016103059053421,0.4428341388702392,0.500805139541626,,0.0193236712366342,0.0209339912980794,0.2190016061067581,0.143317237496376,Above 95%,0.9322994947433472,0.9322994947433472,13467829.800261194,7629382.905854957,5838446.894406237,13467829.800261194,,,,,Missing,,0.0,0.0209339782595634,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12285.640750169014,9401.685820299896,21687.32657046891,,,,,,,,,Q4,,,
7881,7881,11X083,P.S. 083 Donald Hertz,2024,11.0,K-8 School,1513.0,X,True,0.1077329814434051,0.0495703890919685,0.4454725682735443,,0.376734972000122,0.0204890891909599,0.2108393907546997,0.2280237972736358,0.8281559944152832,0.8212486505508423,0.8212486505508423,28317291.34521566,19146096.4057,9171194.93951566,28317291.34521566,,,,,Missing,,0.0092531396076083,0.011235955171287,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12654.392865631196,6061.596126580081,18715.98899221127,,,,,,,,,Q3,,,
7883,7883,11X089,P.S. 089 Bronx,2024,11.0,K-8 School,1215.0,X,True,0.0748971179127693,0.2041152268648147,0.5259259343147278,,0.1876543164253235,0.0074074044823646,0.1843621432781219,0.201646089553833,0.8674896955490112,0.8785754442214966,0.8785754442214966,22449526.677450422,14241813.167638028,8207713.509812394,22449526.677450422,,,,,Missing,,0.0057613169774413,0.0016460905317217,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11721.656928097142,6755.319761162465,18476.976689259605,,,,,,,,,Q3,,,
7886,7886,11X103,P.S. 103 Hector Fontanez,2024,11.0,Elementary School,808.0,X,True,0.0111386142671108,0.3155940473079681,0.594059407711029,,0.0396039597690105,0.0396039709448814,0.2240099012851715,0.2128712832927703,0.9455445408821106,0.9356881380081177,0.9356881380081176,17916175.934286054,9857959.904362785,8058216.029923271,17916175.934286054,,,,,Missing,,0.0099009899422526,0.0297029707580804,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12200.445426191563,9973.039640994148,22173.48506718571,,,,,,,,,Q4,,,
7891,7891,11X112,P.S. 112 Bronxwood,2024,11.0,Elementary School,394.0,X,True,0.0126903550699353,0.4060913622379303,0.5507614016532898,,0.0152284260839223,0.0152284549549222,0.3045685291290283,0.0913705602288246,Above 95%,0.9472030401229858,0.9472030401229858,10107250.36373112,4737853.175733544,5369397.187997576,10107250.36373112,,,,,Missing,,0.002538071013987,0.0126903550699353,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12025.008060237422,13627.911644663898,25652.91970490132,,,,,,,,,Q5,,,
7893,7893,11X127,J.H.S. 127 The Castle Hill,2024,11.0,Middle/Junior High School,790.0,X,True,0.3075949251651764,0.1974683552980423,0.4556961953639984,,0.0227848105132579,0.0164557136595249,0.2000000029802322,0.1848101317882537,0.8177215456962585,0.8434152007102966,0.8434152007102966,16621833.725790637,11399507.820205258,5222325.905585378,16621833.725790637,,,,,Missing,,0.0025316455867141,0.0139240510761737,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14429.756734437036,6610.53912099415,21040.295855431184,,,,,,,,,Q3,,,
7894,7894,11X144,J.H.S. 144 Michelangelo,2024,11.0,Middle/Junior High School,402.0,X,True,0.0746268630027771,0.4527363181114197,0.410447746515274,,0.0497512444853782,0.0124378278851509,0.2263681590557098,0.1268656700849533,0.8805969953536987,0.8217935562133789,0.8217935562133789,9755079.834723383,5912745.6383,3842334.1964233834,9755079.834723383,,,,,Missing,,0.0099502485245466,0.0024875621311366,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14708.322483333332,9558.045264734785,24266.36774806812,,,,,,,,,Q3,,,
7896,7896,11X160,P.S. 160 Walt Disney,2024,11.0,Elementary School,302.0,X,True,0.0231788083910942,0.6556291580200195,0.2814569473266601,,0.0231788083910942,0.0165562778711318,0.215231791138649,0.0463576167821884,0.7947019934654236,0.6776424050331116,0.6776424050331116,7785155.250377368,3963826.4736646833,3821328.776712685,7785155.250377368,,,,,Missing,,0.0066225165501236,0.0099337752908468,0.0,none,,,,False,4080.6,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13125.253224055245,12653.406545406242,25778.659769461483,,,,,,,,,Q2,,,
7898,7898,11X175,P.S. 175 City Island,2024,11.0,K-8 School,254.0,X,True,0.0551181100308895,0.1220472455024719,0.4842519760131836,,0.3110236227512359,0.027559045702219,0.2362204790115356,0.062992125749588,0.5669291615486145,0.5056719183921814,0.5056719183921814,5502665.8934863685,3487504.075690111,2015161.817796257,5502665.8934863685,,,,,Missing,,0.0236220471560955,0.0039370078593492,0.0,none,,,,False,32425.31,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13730.331006653982,7933.707944079753,21664.038950733735,,,,,,,,,Q1,,,
