,Unnamed: 0,dbn,school_name_x,year,district,school_type,total_enrollment,borough,in_sample,p_asian,p_black,p_hispanic,p_multiple_race_categories_not_represented,p_white,p_other_race,p_students_with_disabilities,p_english_language_learners,p_poverty,economic_need_index,eni_n,weighted_register_allocation,total_fsf_allocations,non_fsf_budget_allocations,total_budget_allocation,pta_income,pta_expenditure,pta_start_balance,pta_end_balance,pta_category,pta_active,p_multi_racial,p_native_american,p_missing_race_ethnicity_data,correction_applied,pta_end_balance_implied,pta_end_balance_diff,pta_end_balance_pct_diff,balance_wy_diff_flag,lag_pta_end_balance,ets_balance_diff,ets_balance_pct_diff,ets_balance_diff_cat,ets_balance_diff_flag,pta_start_balance_wy_transaction_flag,pta_income_wy_transaction_flag,pta_expenditure_wy_transaction_flag,pta_end_balance_wy_transaction_flag,pta_start_balance_ws_transaction_flag,pta_income_ws_transaction_flag,pta_expenditure_ws_transaction_flag,pta_end_balance_ws_transaction_flag,any_wy_transaction_flag,any_ws_transaction_flag,any_transaction_flag,anomaly_flag,pp_fsf,pp_non_fsf,pp_total_public,pp_pta_income,pp_pta_expenditure,pp_pta_start_balance,pp_pta_end_balance,pp_total_funding,pta_expenditure_as_p_of_fsf,pta_expenditure_as_p_of_public,pta_expenditure_as_p_of_total,eni_quintile,pp_pta_income_quintile,pp_pta_expenditure_quintile,pp_pta_end_balance_quintile
3084,3084,02M413,School of the Future High School,2021,2.0,Junior-Senior High School,735.0,M,True,0.1863945573568344,0.1156462579965591,0.2027210891246795,,0.4095238149166107,0.0857142806053161,0.2380952388048172,0.0190476197749376,0.39047619700431824,0.40259209275245667,0.4025920927524566,10477449.962242598,8757439.169344068,1720010.79289853,10477449.962242598,52093.48,20120.27,119942.34,185976.24,Active,1.0,0.0789115652441978,0.0068027209490537,0.0,unresolvable,151915.55000000002,34060.68999999997,0.1831453845932145,True,119942.34375,0.0037500000034924,3.1265022872594115e-08,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,11914.883223597371,2340.150738637456,14255.033962234827,70.87548299319728,27.374517006802723,163.18685714285715,253.02889795918367,14282.40847924163,0.2297506110054659,0.1920340356910036,0.1916659717903283,Q1,Q5,Q4,Q5
3167,3167,04M083,P.S. 083 Luis Munoz Rivera,2021,4.0,Elementary School,349.0,M,True,0.0888252183794975,0.1404011398553848,0.7249283790588379,,0.037249282002449,0.0085959807038307,0.2492836713790893,0.0802292227745056,0.8767908215522766,0.833332359790802,0.833332359790802,6895680.19059252,3993070.0595265743,2902610.1310659456,6895680.19059252,174193.0,818.2,1697.33,923.73,Active,1.0,0.0028653296176344,0.0057306592352688,0.0,unresolvable,175072.12999999998,174148.39999999997,188.5273835428101,True,1697.3800048828125,0.0500048828125727,2.9460907903927205e-05,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,11441.461488614828,8316.934472968325,19758.39596158315,499.12034383954153,2.344412607449857,4.863409742120344,2.646790830945559,19760.7403741906,0.0204904994854261,0.0118653994585803,0.0118639917485676,Q3,Q5,Q3,Q2
3322,3322,08X304,P.S. 304 Early Childhood School,2021,8.0,Elementary School,528.0,X,True,0.0492424257099628,0.0928030312061309,0.7178030014038086,,0.1212121248245239,0.0189394168555736,0.2045454531908035,0.0397727265954017,0.6515151262283325,0.556998074054718,0.556998074054718,9466751.24303756,5383236.093705341,4083515.14933222,9466751.24303756,15851.1,4500.0,9876.33,6961.43,Active,1.0,0.0132575761526823,0.0056818183511495,0.0,unresolvable,21227.43,14266.0,2.0492915966978047,True,8588.5703125,1287.7596875,0.1303884831207543,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,10195.522904744965,7733.930207068598,17929.453111813564,30.02102272727273,8.522727272727273,18.705170454545453,13.184526515151516,17937.97583908629,0.083592841214263,0.0475347865859428,0.0475122017622329,Q1,Q4,Q3,Q4
3431,3431,10X081,P.S. 081 Robert J. Christen,2021,10.0,Elementary School,733.0,X,True,0.055934514850378,0.0736698508262634,0.518417477607727,,0.3055934607982635,0.0463846959173679,0.1937244236469268,0.0695770829916,0.3888131082057953,0.42953887581825256,0.4295388758182525,11559101.80455472,7856771.019597488,3702330.784957232,11559101.80455472,9205.29,9400.0,36413.27,3621817.0,Active,1.0,0.0381991825997829,0.0054570259526371,0.0027285129763185,unresolvable,36218.56,3585598.44,0.989999892319242,True,41959.73828125,5546.468281250003,0.1523199723960524,under_0.50,False,False,False,False,True,False,False,False,False,True,False,True,True,10718.650777077064,5050.928765289539,15769.579542366602,12.55837653478854,12.824010914051842,49.67703956343792,4941.087312414734,15782.403553280654,0.1196420256687278,0.0813211974333165,0.0812551197969218,Q1,Q4,Q4,Q5
3604,3604,13K056,P.S. 056 Lewis H. Latimer,2021,13.0,Elementary School,275.0,K,True,0.0181818176060915,0.4836363494396209,0.1418181806802749,,0.2872727215290069,0.0690909307450056,0.2072727233171463,0.0472727268934249,0.48363634943962097,0.5295709371566772,0.5295709371566772,6070188.549820037,2651078.886823092,3419109.6629969445,6070188.549820037,37404.0,27009.98,60000.0,10394.02,Active,1.0,0.0654545426368713,0.0036363636609166,0.0,unresolvable,70394.02,60000.0,5.772549985472415,True,12281.330078125,47718.669921875,0.7953111653645834,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,9640.28686117488,12433.126047261616,22073.412908436498,136.01454545454544,98.2181090909091,218.1818181818182,37.79643636363637,22171.63101752741,1.0188297351033293,0.4449611371758916,0.4429900038173304,Q1,Q5,Q5,Q4
3674,3674,15K015,P.S. 015 Patrick F. Daly,2021,15.0,Elementary School,423.0,K,True,0.0260047279298305,0.3120567500591278,0.4515366554260254,,0.1702127605676651,0.0401891060173511,0.4208037853240967,0.0543735213577747,0.7541370987892151,0.7919432520866394,0.7919432520866394,13055807.974081645,5351983.682269644,7703824.291811999,13055807.974081645,600.0,45000.6,43337.37,33630.37,Active,1.0,0.0401891246438026,0.0,0.0,unresolvable,-1063.229999999996,34693.6,1.0316151740227657,True,15090.0703125,28247.299687500003,0.6518000443381774,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,12652.443693308853,18212.350571659572,30864.794264968423,1.4184397163120568,106.38439716312055,102.45241134751774,79.50442080378251,30971.178662131544,0.8408209492319744,0.3446787827251678,0.3434948289300877,Q3,Q2,Q5,Q5
3683,3683,15K094,P.S. 094 The Henry Longfellow,2021,15.0,Elementary School,1131.0,K,True,0.702917754650116,0.0053050396963953,0.2740937173366546,,0.0141467731446027,0.0035367151722311,0.1149425283074379,0.5543766617774963,Above 95%,0.9366017580032349,0.9366017580032348,18177276.55940036,12841351.284104912,5335925.275295449,18177276.55940036,11023.05,10221.36,11023.05,801.69,Active,1.0,0.0026525198481976,0.0008841733215376,0.0,unresolvable,11824.739999999998,11023.049999999996,13.749766119073453,True,3967.030029296875,7056.019970703124,0.6401150290258254,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,11353.979915212123,4717.882648360256,16071.86256357238,9.74628647214854,9.037453580901856,9.74628647214854,0.7088328912466844,16080.900017153284,0.0795972306485537,0.0562315260297562,0.0561999239548888,Q5,Q3,Q4,Q1
3690,3690,15K146,"The Brooklyn New School, P.S. 146",2021,15.0,Elementary School,719.0,K,True,0.0486787222325801,0.169680118560791,0.2253129333257675,,0.4102920591831207,0.1460361666977405,0.3143254518508911,0.0333796925842762,0.3560500741004944,0.3812517523765564,0.3812517523765564,13637538.08633984,7735989.245062407,5901548.841277432,13637538.08633984,226994.56,191186.53,127783.1,143502.91,Active,1.0,0.1432545185089111,0.0027816412039101,0.0,unresolvable,163591.13000000003,20088.22000000003,0.1399847571035321,True,61887.0,65896.1,0.5156871292056618,under_1.00,True,False,False,False,False,False,False,False,False,False,False,False,True,10759.37308075439,8207.995606783632,18967.368687538023,315.70870653685677,265.90616133518773,177.72336578581363,199.58680111265647,19233.27484887321,2.4713908453534525,1.401913811639534,1.382531905900393,Q1,Q5,Q5,Q5
3794,3794,18K235,P.S. 235 Janice Marie Knight School,2021,18.0,K-8 School,1109.0,K,True,0.022542830556631,0.901713252067566,0.0432822369039058,,0.0108205592259764,0.0216411212459206,0.098286747932434,0.0054102796129882,0.611361563205719,0.5344290733337402,0.5344290733337402,15629743.4704426,10409186.524420813,5220556.946021788,15629743.4704426,39308.02,34069.53,32814.97,5238.49,Active,1.0,0.0126239852979779,0.0036068530753254,0.0054102796129882,unresolvable,38053.45999999999,32814.969999999994,6.264203997716899,True,12405.0498046875,20409.9201953125,0.6219697959593594,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,9386.10146476178,4707.445397675192,14093.546862436971,35.44456266907123,30.720946798917943,29.589693417493237,4.723615870153291,14124.26780923589,0.3273025218644133,0.2179788175310034,0.2175047033505655,Q1,Q4,Q4,Q2
3913,3913,21K098,I.S. 98 Bay Academy,2021,21.0,Middle/Junior High School,1661.0,K,True,0.2998193800449371,0.0198675505816936,0.0788681507110595,,0.5532811284065247,0.0481637902557849,0.1065623089671135,0.0258880201727151,0.5412402153015137,0.5463130474090576,0.5463130474090576,17207523.617683515,15820581.274232017,1386942.343451498,17207523.617683515,25831.05,22143.87,20372.0,3687.18,Active,1.0,0.004214328713715,0.0054184226319193,0.0385310053825378,unresolvable,24059.180000000004,20372.000000000004,5.525089634897132,True,25360.91015625,4988.91015625,0.2448905436996858,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,9524.73285625046,835.0044211026478,10359.73727735311,15.551505117399156,13.331649608669476,12.264900662251655,2.219855508729681,10373.068926961778,0.1399687509337417,0.1286871399510595,0.1285217489880716,Q1,Q4,Q4,Q2
3926,3926,21K216,P.S. 216 Arturo Toscanini,2021,21.0,Elementary School,697.0,K,True,0.3012912571430206,0.0329985655844211,0.1850789040327072,,0.4576757550239563,0.0229555182158947,0.1850789040327072,0.2568149268627167,0.7460545301437378,0.7222428321838379,0.7222428321838379,13341040.82749108,7030357.697142089,6310683.130348992,13341040.82749108,980.22,4692.18,322675.0,3226.75,Active,1.0,0.010043041780591,0.011477761901915,0.0014347202377393,unresolvable,318963.04,315736.29,97.84962888355156,True,12876.3798828125,309798.6201171875,0.9600948946066088,under_1.00,True,False,False,False,False,True,False,False,False,False,True,True,True,10086.596409099124,9054.064749424666,19140.661158523788,1.4063414634146345,6.731965566714491,462.948350071736,4.6294835007173605,19147.393124090508,0.0667416965413782,0.0351710189682585,0.0351586533116332,Q2,Q2,Q3,Q2
3973,3973,22K277,P.S. 277 Gerritsen Beach,2021,22.0,Elementary School,364.0,K,True,0.1923076957464218,0.0357142873108387,0.140109896659851,,0.6153846383094788,0.0164834819734096,0.2335164844989776,0.0604395605623722,0.5137362480163574,0.43416208028793335,0.4341620802879333,8054453.325679601,3992904.01493672,4061549.310742881,8054453.325679601,18818.8,8012.19,10629.07,9830.99,Active,1.0,0.0137362638488411,0.0027472528163343,0.0,unresolvable,21435.68,11604.69,1.1804192660149182,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,10969.516524551427,11158.102502040882,22127.61902659231,51.7,22.011510989010983,29.20074175824176,27.008214285714285,22149.63053758132,0.2006607213704078,0.0994752800224832,0.099376425045393,Q1,Q5,Q4,Q4
4175,4175,27Q207,P.S. 207 Rockwood Park,2021,27.0,K-8 School,661.0,Q,True,0.0514372177422046,0.0196671709418296,0.2254160344600677,,0.6898638606071472,0.0136157162487506,0.1906202733516693,0.0121028739959001,0.32375189661979675,0.23983055353164673,0.2398305535316467,14060491.71989156,6302838.0260705,7757653.69382106,14060491.71989156,38315.92,35700.88,21085.49,2615.04,Active,1.0,0.0121028739959001,0.0015128592494875,0.0,unresolvable,23700.53000000001,21085.490000000005,8.063161557758201,True,34673.0390625,13587.549062499998,0.6444028126688067,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,9535.307149879727,11736.238568564386,21271.545718444115,57.966596066565806,54.0104084720121,31.89937972768533,3.9561875945537066,21325.556126916123,0.5664254713881277,0.2539091854767319,0.2532661195355307,Q1,Q5,Q5,Q2
4216,4216,28Q086,P.S. Q086,2021,28.0,Elementary School,705.0,Q,True,0.590070903301239,0.0368794314563274,0.3148936033248901,,0.0283687934279441,0.0297872684895992,0.136170208454132,0.2893617153167724,0.7872340679168701,0.8254297971725464,0.8254297971725464,11891313.42605128,7475772.309426345,4415541.116624935,11891313.42605128,0.0,0.0,5015.35,501535.0,Active,1.0,0.0028368793427944,0.0269503537565469,0.0,unresolvable,5015.35,496519.65,0.99,True,5060.35009765625,45.00009765624963,0.0089724740359595,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,10603.932353796234,6263.178888829694,16867.111242625928,0.0,0.0,7.113971631205675,711.3971631205674,16867.111242625928,0.0,0.0,0.0,Q3,Q2,Q2,Q5
4330,4330,30Q227,I.S. 227 Louis Armstrong,2021,30.0,Middle/Junior High School,1541.0,Q,True,0.2011680752038955,0.110317975282669,0.4399740397930145,,0.2193380892276764,0.0292018204927444,0.1447112262248993,0.0687865018844604,0.6761842966079712,0.6173253059387207,0.6173253059387207,21432182.758399248,15921683.631952569,5510499.126446679,21432182.758399248,44442.63,44449.06,71608.18,7546486.0,Active,1.0,0.0207657366991043,0.005840363446623,0.002595717087388,unresolvable,71601.75,7474884.25,0.9905119084564658,True,,,,,False,False,False,False,True,False,False,False,False,True,False,True,True,10332.046484070454,3575.924157330746,13907.9706414012,28.840123296560673,28.84429591174562,46.46864373783257,4897.135626216743,13936.814937312944,0.2791731140216668,0.2073939948210849,0.2069647623326113,Q2,Q4,Q4,Q5
4378,4378,31R032,P.S. 032 The Gifford School,2021,31.0,Elementary School,642.0,R,True,0.1028037369251251,0.0046728970482945,0.2133956402540207,,0.663551390171051,0.0155763356015086,0.2725856602191925,0.0498442351818084,0.3504672944545746,0.3284844160079956,0.3284844160079956,12235257.740293795,6039740.373446304,6195517.366847493,12235257.740293795,41890.78,40406.66,18716.64,1484.12,Active,1.0,0.0155763244256377,0.0,0.0,unresolvable,20200.759999999995,18716.639999999996,12.611271325768804,True,18716.640625,0.000625000000582,3.3392745737593744e-08,under_0.01,False,False,False,False,False,True,False,False,False,False,True,True,True,9407.695285741907,9650.33857764407,19058.033863385976,65.25043613707165,62.938722741433025,29.153644859813085,2.311713395638629,19120.972586127413,0.6690131943029825,0.3302477222603219,0.3291606766231972,Q1,Q5,Q5,Q2
4381,4381,31R036,P.S. 036 J. C. Drumgoole,2021,31.0,Elementary School,821.0,R,True,0.0901339799165725,0.004872107412666,0.1583434790372848,,0.7295980453491211,0.0170523882843554,0.2095006108283996,0.0438489653170108,0.3459196090698242,0.2849220335483551,0.2849220335483551,15847123.528189564,7871437.76954849,7975685.758641074,15847123.528189564,53209.5,51804.28,24132.19,1405.22,Active,1.0,0.0121802678331732,0.004872107412666,0.0,unresolvable,25537.410000000003,24132.19,17.173246893724826,True,6132.18994140625,18000.00005859375,0.7458916931531597,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,9587.622130996942,9714.598975202283,19302.221106199224,64.81059683313033,63.09900121802679,29.39365408038977,1.7115956151035323,19365.320107417258,0.6581298298566302,0.3269002094155968,0.3258350539419112,Q1,Q5,Q5,Q1
4383,4383,31R039,P.S. 39 Francis J. Murphy Jr.,2021,31.0,Elementary School,496.0,R,True,0.1895161271095276,0.0826612934470176,0.2963709533214569,,0.4112903177738189,0.0201613083481788,0.2661290466785431,0.2177419364452362,0.7419354915618896,0.6867414116859436,0.6867414116859436,9010441.7176224,6158866.401458027,2851575.3161643725,9010441.7176224,13317.72,12435.92,11184.92,881.8,Active,1.0,0.0141129028052091,0.0040322579443454,0.0020161289721727,unresolvable,12066.72,11184.92,12.684191426627354,True,8762.8095703125,2422.1104296875,0.2165514308271762,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,12417.06935777828,5749.143782589461,18166.21314036774,26.85024193548387,25.07241935483871,22.55024193548387,1.7778225806451613,18191.28555972258,0.2019189764703447,0.1380167631036127,0.1378265393752692,Q2,Q4,Q4,Q2
4409,4409,31R069,P.S. 069 Daniel D. Tompkins,2021,31.0,Elementary School,883.0,R,True,0.2729331851005554,0.0271800681948661,0.2083805203437805,,0.4631936550140381,0.0283125713467597,0.2525481283664703,0.1687429249286651,0.5968289971351624,0.58214271068573,0.58214271068573,23221498.16525224,9327973.07945875,13893525.085793488,23221498.16525224,29285.14,27017.56,16901.73,2267.58,Active,1.0,0.0215175542980432,0.0067950170487165,0.0,unresolvable,19169.30999999999,16901.729999999996,7.4536422088746574,True,23606.240234375,6704.510234375,0.3966759754400881,under_0.50,False,False,False,False,False,True,False,False,False,False,True,True,True,10563.95592237684,15734.456495802364,26298.412418179207,33.16550396375991,30.597463193657987,19.141257078142697,2.568040770101925,26329.009881372865,0.2896402012511777,0.1163471874542015,0.1162119780862133,Q1,Q4,Q4,Q2
4412,4412,31R075,I.S. 075 Frank D. Paulo,2021,31.0,Middle/Junior High School,1446.0,R,True,0.1196403875946998,0.0200553257018327,0.1424619704484939,,0.6998617053031921,0.0179806109517812,0.2219917029142379,0.0172890741378068,0.3195020854473114,0.296074777841568,0.296074777841568,27721042.64226035,15732121.802216318,11988920.840044037,27721042.64226035,49607.96,44590.46,48038.12,5017.5,Active,1.0,0.012448132969439,0.0048409407027065,0.0006915629492141,unresolvable,53055.62,48038.12,9.574114598903837,True,35333.5,12704.620000000004,0.2644695504320319,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,10879.7522836904,8291.093250376236,19170.845534066633,34.30702627939142,30.83710926694329,33.221383125864456,3.469917012448133,19201.682643333577,0.2834357663930504,0.1608541950439571,0.1605958698502357,Q1,Q4,Q4,Q2
4418,4418,31R455,Tottenville High School,2021,31.0,Senior High School,3726.0,R,True,0.0721953809261322,0.0142243690788745,0.1320450901985168,,0.7606011629104614,0.0209339968860149,0.2241009175777435,0.0233494359999895,0.42351046204566956,0.3508710265159607,0.3508710265159607,52801632.87301714,38094612.41628279,14707020.456734352,52801632.87301714,35318.24,31584.23,33493.63,3734.01,Active,1.0,0.0080515295267105,0.0034889962989836,0.0093934517353773,unresolvable,37227.64,33493.63,8.969882244557459,True,39088.73828125,5595.108281250003,0.1670499220672708,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,10223.99689111186,3947.1337779748665,14171.130669086726,9.478862050456252,8.476712292002148,8.989165324745034,1.0021497584541064,14179.607381378728,0.0829099654692902,0.0598167675533009,0.0597810084864136,Q1,Q3,Q3,Q1
4454,4454,01M110,P.S. 110 Florence Nightingale,2022,1.0,Elementary School,330.0,M,True,0.1212121248245239,0.1060606092214584,0.4727272689342499,,0.269696980714798,0.0303030163049697,0.1575757563114166,0.0212121214717626,0.6272727251052856,0.6627386212348938,0.6627386212348938,6474217.996425248,3560720.4442149466,2913497.552210301,6474217.996425248,60953.48,4188775.0,37943.53,5700926.0,Active,1.0,0.0272727273404598,0.0030303029343485,0.0,unresolvable,-4089877.99,9790803.99,1.7174059073911854,True,37044.82,898.7099999999991,0.0236854609995432,under_0.05,False,False,False,False,True,False,False,False,False,True,False,True,True,10790.061952166505,8828.780461243337,19618.84241340984,184.70751515151517,12693.257575757576,114.98039393939392,17275.533333333333,32312.09998916742,117.63841238380412,64.69931970645474,39.28329505050111,Q2,Q5,Q5,Q5
4470,4470,01M696,Bard High School Early College,2022,1.0,Senior High School,614.0,M,True,0.2100977152585983,0.1710097789764404,0.2280130237340927,,0.3501628637313843,0.0407166182994842,0.1596091240644455,0.0032573288772255,0.447882741689682,0.4390815794467926,0.4390815794467926,9355371.4773545,7859614.575504019,1495756.9018504797,9355371.4773545,230096.6,197628.79,230096.8,32468.01,Active,1.0,0.0374592840671539,0.0016286644386127,0.0016286644386127,unresolvable,262564.61,230096.6,7.086871046300651,True,281513.97,51417.169999999984,0.2234588660076975,under_0.50,True,False,False,False,False,False,False,False,False,False,False,False,True,12800.67520440394,2436.0861593656023,15236.76136376954,374.7501628664495,321.870993485342,374.7504885993485,52.87949511400651,15558.632357254884,2.5144844966819067,2.1124633102851975,2.0687614829799346,Q1,Q5,Q5,Q5
4479,4479,02M041,P.S. 041 Greenwich Village,2022,2.0,Elementary School,494.0,M,True,0.0890688225626945,0.0101214572787284,0.1093117445707321,,0.6356275081634521,0.1558704674243927,0.1599190235137939,0.0182186234742403,0.07692307978868484,0.07212348282337189,0.0721234828233718,9524360.749845495,4491996.301802773,5032364.448042724,9524360.749845495,278310.75,114996.18,524548.87,544719.43,Active,1.0,0.1518218666315078,0.0,0.0040485830977559,unresolvable,687863.44,143144.0099999999,0.2627848431990022,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,9093.10992267768,10186.972566888106,19280.082489565782,563.3820850202429,232.7857894736842,1061.8398178137652,1102.670910931174,19512.86827903947,2.5600239241926483,1.2073900077951736,1.1929860138693211,Q1,Q5,Q5,Q5
4482,4482,02M051,P.S. 051 Elias Howe,2022,2.0,Elementary School,430.0,M,True,0.118604652583599,0.1837209314107895,0.4720930159091949,,0.1953488439321518,0.0302325561642646,0.2418604642152786,0.0813953503966331,0.5883721113204956,0.5831023454666138,0.5831023454666138,9479678.98101875,4774352.56898829,4705326.41203046,9479678.98101875,26504.06,21848.35,46095.65,4655.71,Active,1.0,0.0279069766402244,0.0023255813866853,0.0,unresolvable,50751.36000000001,46095.65000000001,9.900885149633462,True,45206.99,888.6600000000035,0.019278608719044,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,True,11103.145509275091,10942.619562861537,22045.765072136623,61.6373488372093,50.81011627906977,107.19918604651164,10.827232558139537,22096.5751884157,0.4576191155616682,0.2304756315456161,0.2299456628270039,Q1,Q4,Q4,Q3
4501,4501,02M183,P.S. 183 Robert L. Stevenson,2022,2.0,Elementary School,514.0,M,True,0.1692606955766677,0.0194552522152662,0.0875486359000206,,0.6653696298599243,0.058365786448121,0.1381322890520095,0.0544747076928615,0.10116731375455856,0.06647859513759613,0.0664785951375961,8763458.123132503,5046178.5178611,3717279.6052714023,8763458.123132503,376000.0,172000.0,234482.81,273864.0,Active,1.0,0.0564202331006526,0.0019455252913758,0.0,unresolvable,438482.81000000006,164618.81000000006,0.6010969313235769,True,292844.0,58361.19,0.248893255757213,under_0.50,True,False,False,False,False,False,False,False,False,False,False,False,True,9817.467933581907,7232.061488854869,17049.529422436775,731.5175097276265,334.63035019455253,456.1922373540856,532.8093385214008,17384.159772631327,3.408519920395223,1.962695520230529,1.9249152939872096,Q1,Q5,Q5,Q5
4504,4504,02M217,P.S./I.S. 217 Roosevelt Island,2022,2.0,K-8 School,688.0,M,True,0.3343023359775543,0.0901162773370742,0.1627907007932663,,0.3604651093482971,0.0523255765438079,0.1409883648157119,0.1468023210763931,0.28343021869659424,0.21225915849208832,0.2122591584920883,10433744.800210502,6878203.992209736,3555540.8080007657,10433744.800210502,237213.18,212098.02,246017.18,237213.18,Active,1.0,0.049418605864048,0.0029069767333567,0.0,unresolvable,271132.33999999997,33919.159999999974,0.1429901997856947,True,261550.73,15533.550000000016,0.0631401026546195,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,9997.389523560663,5167.937220931345,15165.32674449201,344.7865988372093,308.28200581395345,357.58311046511625,344.7865988372093,15473.608750305964,3.0836250311887015,2.0328082012866644,1.9923083928812515,Q1,Q5,Q5,Q5
4528,4528,02M343,The Peck Slip School,2022,2.0,Elementary School,374.0,M,True,0.1550802141427993,0.0909090936183929,0.1631015986204147,,0.4625668525695801,0.1283422410488128,0.1711229979991912,0.0347593575716018,0.13368983566761017,0.17777273058891296,0.1777727305889129,6851678.4971735,3706077.5806937753,3145600.916479725,6851678.4971735,272528.37,263439.75,72875.26,133322.98,Active,1.0,0.1283422410488128,0.0,0.0,unresolvable,81963.88,51359.100000000006,0.3852231625785742,True,62490.0,10385.259999999997,0.1425073474866504,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,9909.298344101004,8410.697637646323,18319.99598174733,728.6854812834224,704.38435828877,194.85363636363635,356.47855614973264,19024.3803400361,7.108317196929381,3.84489362874624,3.702535092858817,Q1,Q5,Q5,Q5
4541,4541,02M413,School of the Future High School,2022,2.0,Junior-Senior High School,727.0,M,True,0.1843191236257553,0.1196698769927024,0.1856946349143982,,0.4305364489555359,0.0797799155116081,0.2475928515195846,0.0220082532614469,0.38514444231987,0.39629557728767395,0.3962955772876739,11467268.56515325,8895624.289923385,2571644.2752298657,11467268.56515325,57582.74,94522.45,177529.37,116653.31,Active,1.0,0.071526825428009,0.0068775792606174,0.0013755158288404,unresolvable,140589.65999999997,23936.349999999977,0.205192205861968,True,185976.24,8446.869999999995,0.0475801271643108,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,True,12236.07192561676,3537.3373799585497,15773.409305575313,79.20596973865199,130.01712517193948,244.19445667125171,160.45847317744153,15903.42643074725,1.0625724167225827,0.8242804244354661,0.8175415891544474,Q1,Q4,Q5,Q5
4595,4595,03M243,M.S. 243 Center School,2022,3.0,Middle/Junior High School,251.0,M,True,0.0637450218200683,0.1354581713676452,0.1792828738689422,,0.5537848472595215,0.0677290856838226,0.2390438318252563,0.0079681277275085,0.21115538477897644,0.2426425665616989,0.2426425665616989,3879946.81144375,3225195.0161063382,654751.7953374111,3879946.81144375,116632.69,49450.73,247617.95,294656.27,Active,1.0,0.0517928302288055,0.0,0.015936255455017,unresolvable,314799.91000000003,20143.640000000018,0.0683631812755928,True,275967.53,28349.580000000016,0.1144891959569167,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,12849.3825342882,2608.5728897904823,15457.955424078682,464.67207171314743,197.01486055776897,986.5256972111554,1173.9293625498008,15654.970284636453,1.5332632523939618,1.274520822144959,1.2584812169916175,Q1,Q5,Q5,Q5
4696,4696,06M278,Paula Hedbavny School,2022,6.0,K-8 School,412.0,M,True,0.0266990289092063,0.0388349518179893,0.762135922908783,,0.1553398072719574,0.0169902890920639,0.2111650556325912,0.1504854410886764,0.6723300814628601,0.6512243747711182,0.6512243747711182,8952237.5572825,5345256.711669293,3606980.8456132063,8952237.5572825,12767.23,1294.2,58082.35,11473.03,Active,1.0,0.016990290954709,0.0,0.0,unresolvable,69555.38,58082.350000000006,5.062511821201548,True,56788.15,1294.199999999997,0.022282156283277,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,True,12973.924057449742,8754.807877701958,21728.7319351517,30.988422330097087,3.14126213592233,140.97657766990292,27.84716019417476,21731.873197287623,0.0242121205736408,0.0144567209227729,0.0144546312570717,Q2,Q4,Q2,Q4
4950,4950,11X019,P.S. 019 Judith K. Weiss,2022,11.0,K-8 School,596.0,X,True,0.0318791940808296,0.0788590610027313,0.3187919557094574,,0.5251677632331848,0.0453020259737968,0.1577181220054626,0.0771812051534652,0.5352349281311035,0.4235210120677948,0.4235210120677948,9761103.17080775,6333428.229569064,3427674.9412386864,9761103.17080775,32326.89,17071.98,32320.64,22254.88,Active,1.0,0.0335570462048053,0.0117449667304754,0.0,unresolvable,47575.55,25320.67,1.1377581006952184,True,21274.41,11046.23,0.3417701505910774,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,10626.55743216286,5751.132451742763,16377.689883905625,54.23974832214765,28.644261744966443,54.22926174496644,37.34040268456376,16406.334145650588,0.2695535400605874,0.1748980591769245,0.1745926999332766,Q1,Q4,Q4,Q4
